Artist,Producer,weight
MadeinTYO,Wheezy,1
MadeinTYO,C4,1
MadeinTYO,IGNORVNCE,1
MadeinTYO,Richie Souf,4
MadeinTYO,808 Mafia,1
MadeinTYO,Left Brain,1
MadeinTYO,ICYTWAT,1
MattyB,MarsRaps,1
Migos,DJ Ray G,2
Migos,Zaytoven,66
Migos,Mercy,5
Migos,Metro Boomin,8
Migos,Phenom Da Don,13
Migos,OG Parker,7
Migos,Cheeze Beatz,6
Migos,Purps,2
Migos,Cassius Jay,6
Migos,Murda,32
Migos,DJ Durel,8
Migos,TheKnuckledustersTV,1
Migos,G Koop,1
Migos,ZHU,1
Migos,Juvie,1
Migos,DJ Burn One,1
Migos,Stack Boy Twaun,10
Migos,Swift Bangs,1
Migos,Buddah Bless,1
Migos,Dun Deal,10
Migos,Ricky Racks,2
Migos,Will-A-Fool,2
Migos,Black Akademy,1
Migos,MPC Cartel,1
Migos,Deko,11
Migos,Lil Chriiz,1
Migos,Mario Slo,1
Migos,TrePounds,1
Migos,DY of 808 Mafia,1
Migos,Da Honorable C.N.O.T.E.,12
Migos,Cardo,1
Migos,C4,1
Migos,Mack Boy,4
Migos,Wheezy,2
Migos,DJ Plugg,4
Migos,DJ KNIGHT,3
Migos,Breezy,1
Migos,DJ Spinz,1
Migos,Fuse 100 of 808 Mafia,1
Migos,J-Hill,1
Migos,Dee.Money,3
Migos,Cash Clay,1
Migos,Deraj Global,1
Migos,Drumma Boy,1
Migos,LUDAKRIS,1
Migos,30 Roc,2
Migos,DJ Mustard,1
Migos,Sonny Digital,2
Migos,DJ Genius,1
Migos,Noble Beats,1
Migos,DJ Montay,1
Migos,TM88,4
Migos,Nard & B,4
Migos,EA,1
Migos,Helluvalife,1
Migos,DJ Suede,1
Migos,Pac On It,1
Migos,808 Mafia,1
Migos,DJ D-Wrek,1
Migos,Mike WiLL Made-It,1
Migos,Earl Hood,1
Migos,Earl Goudy II,1
Migos,Rico Love,1
Migos,Thurston McCrea,1
Migos,YDG (2),1
Migos,Tony Fadd,1
Migos,MP 808,1
Migos,X.L.,3
Migos,Spinz,1
Migos,OG,1
Migos,DJ Kash,1
Migos,DJ Victoriouz,1
Migos,Purp Dogg,1
Migos,808Godz,1
Migos,KeanuBeats,1
Migos,Unknown,1
Nivea,The-Dream,2
Nivea,Bryan-Michael Cox,1
Nivea,Lil Jon,1
Nivea,The Neptunes,1
Nivea,Platinum Brothers,1
OG Maco,FKi,1
OG Maco,Miguel Bruecker,1
OG Maco,MyBoyRoach,1
OG Maco,Deko,6
OG Maco,Pablo Dylan,6
OG Maco,Phresh Produce,9
OG Maco,Zaytoven,9
OG Maco,Paul Laffree,1
OG Maco,Hassan Khaffaf,2
OG Maco,Stroud,1
OG Maco,Sledgren,1
OG Maco,Taokescheap,3
OG Maco,Archibald Slim,3
OG Maco,TM88,2
OG Maco,Childish Major,1
OG Maco,Cardo,5
OG Maco,OG Parker,5
OG Maco,Brandon Thomas,10
OG Maco,Proto Cal,1
OG Maco,Money Montage,1
OG Maco,TWRK,1
OG Maco,Scott Storch,2
OG Maco,Murda,1
OG Maco,Ducko Mcfli,2
OG Maco,Chuck Inglish,1
OG Maco,Spliff Huxtable,1
OG Maco,Durdy Costello,1
OG Maco,Jake Butcher,1
OG Maco,Twan,1
OG Maco,LeftHandMitch,1
OG Maco,Cornerstore T,1
OG Maco,LConTheTraxx,1
OG Maco,Kino Beats,2
OG Maco,DJ Dahi,1
OG Maco,Metro Boomin,2
OG Maco,JakeGoesDigital,2
OG Maco,D.K.A.D.,1
OG Maco,Ryan “Ryu” Alexy,1
OG Maco,Rex Kudo,1
OG Maco,Sevn Thomas,1
OG Maco,DJ Snake,1
OG Maco,TimothyTimothy,1
OG Maco,Ricky P,2
OG Maco,Melomayne,1
OG Maco,Andrew Grossman,2
OG Maco,DolanBeats,1
OG Maco,Montage,1
OG Maco,MisterRayTheWizard,1
OG Maco,30 Roc,1
OG Maco,Static Beats,1
OG Maco,Heroes & Villans,1
OG Maco,Humbeats,1
OG Maco,LC On The Traxxx,1
OG Maco,Lex Luger,1
OG Maco,TMOG,1
OG Maco,Curtis Williams,1
OG Maco,Slade Da Monsta,1
OG Maco,Hush,2
OG Maco,TWooHidinBeats,1
OG Maco,FranchiseDidIt,1
OG Maco,Super Miles,1
OG Maco,Johnny Juliano,1
OG Maco,Germ,1
OG Maco,Luhvy,1
OG Maco,Class,1
Pastor Troy,Lil Jon,1
Pastor Troy,Timbaland,1
Pastor Troy,Carl Mo,2
Pill,Young Shun,2
Pill,Lee-Major,1
Pill,Cardiak,1
Pill,Illfonics,1
Playaz Circle,B Crucial,1
Playaz Circle,Wonder Arillo,1
Playaz Circle,Jay-R,1
Playaz Circle,M16,2
Playaz Circle,DJ Infamous,1
Playaz Circle,Mr. Porter,2
Playaz Circle,Hurt,1
Playaz Circle,Buckwild,1
Playaz Circle,Drumma Boy,1
Playaz Circle,Kage Holmes,1
Quentin Miller,Groove_RMG,1
Quentin Miller,Soundz,1
Quentin Miller,NickxMiles,4
Quentin Miller,Hit-Boy,3
Quentin Miller,Samiyam,1
Quentin Miller,TrapMoneyBenny,2
Quentin Miller,Boi-1da,1
Quentin Miller,Peter Tambakis,1
Quentin Miller,Groove,1
Quentin Miller,DJ Camper,2
Quentin Miller,Childish Major,1
Quentin Miller,Reazy Renegade,1
Quentin Miller,Nick Miles,6
Quentin Miller,G Dave,1
Quentin Miller,Salva,1
Quentin Miller,Donut,1
Quentin Miller,Needlz,1
Quentin Miller,30 Roc,2
Quentin Miller,Reno (US),1
Quentin Miller,CJ Francis IV,1
Quentin Miller,Lyle Leduff,1
Quentin Miller,Wheezy,1
Quentin Miller,C4,1
Quentin Miller,CuBeatz,1
Quentin Miller,Vinylz,1
Quentin Miller,24/7,1
Quentin Miller,Bobby Johnson Beats,1
Rasheeda,Karesha Jones,1
Rasheeda,Young Jersey,1
Rasheeda,Akon,1
Rasheeda,Westwood Shawty,2
Rasheeda,Emperor Searcy,1
Rasheeda,Jazze Pha,1
Rasheeda,Nate Dogg,1
Rasheeda,Nitti,1
Rasheeda,Freddie B,1
Rasheeda,DJ Jelly,1
Rich Kidz,FKi,1
Rich Kidz,Will-A-Fool,2
Rich Kidz,London On Da Track,10
Rich Kidz,Dun Deal,3
Rich Kidz,@GoGrizzley,1
Rich Kidz,Joe Millionaire,1
Rich Kidz,Selasi,1
Rich Kidz,Southside,1
Rich Kidz,Angelica davenport,1
Rich Homie Quan,IamDJFresh,9
Rich Homie Quan,Tramatone,2
Rich Homie Quan,DTSpacely,13
Rich Homie Quan,Izze The Producer,9
Rich Homie Quan,Metro Boomin,4
Rich Homie Quan,Zaytoven,4
Rich Homie Quan,Yung Carter,5
Rich Homie Quan,Goose,7
Rich Homie Quan,Cassius Jay,2
Rich Homie Quan,Trauma Tone,4
Rich Homie Quan,Sos,2
Rich Homie Quan,Dun Deal,1
Rich Homie Quan,Rich Homie Taun,2
Rich Homie Quan,808 Mafia,1
Rich Homie Quan,Cheese,1
Rich Homie Quan,The Yardeez,7
Rich Homie Quan,Beatjunkies,1
Rich Homie Quan,KE on the Track,2
Rich Homie Quan,London On Da Track,6
Rich Homie Quan,Be,2
Rich Homie Quan,Only1skoota,3
Rich Homie Quan,Yung Ryan,3
Rich Homie Quan,Nitti,1
Rich Homie Quan,DJ Spinz,2
Rich Homie Quan,KC Da Beatmonster,1
Rich Homie Quan,FKi,1
Rich Homie Quan,Robin Banks,1
Rich Homie Quan,Isaac Flame,1
Rich Homie Quan,Villo,1
Rich Homie Quan,J. Padron,1
Rich Homie Quan,Remedy,1
Rich Homie Quan,Da Honorable C.N.O.T.E.,1
Rich Homie Quan,Rod Taylor,1
Rich Homie Quan,RobTaylorBeatz,1
Rich Homie Quan,Yung Lan,5
Rich Homie Quan,Trail Harper,1
Rich Homie Quan,Marc Beatmonster,1
Rich Homie Quan,Only 1 Scoota,1
Rich Homie Quan,L-Don,1
Rich Homie Quan,Lee-Major,1
Rich Homie Quan,Wheezy,1
Rich Homie Quan,Supreme Team,1
Rich Homie Quan,Rich Gang,1
Rich Homie Quan,Lee Majors,1
Rich Homie Quan,Beat Monster Mark,1
Rich Homie Quan,League of Starz,1
Rich Homie Quan,Jscalez,1
Rich Homie Quan,Super Mario,1
Rich Homie Quan,Will-A-Fool,1
Rich The Kid,Ty Dolla $ign,1
Rich The Kid,MPC Cartel,1
Rich The Kid,Young Chop,1
Rich The Kid,Cassius Jay,8
Rich The Kid,Boaz van de Beatz,1
Rich The Kid,Diplo,1
Rich The Kid,TheLabCook,4
Rich The Kid,Fredonem,1
Rich The Kid,OG Parker,8
Rich The Kid,Deko,4
Rich The Kid,Nard & B,2
Rich The Kid,Metro Boomin,3
Rich The Kid,Murda,11
Rich The Kid,Mercy,5
Rich The Kid,Sledgren,1
Rich The Kid,Zaytoven,16
Rich The Kid,CheeseBeats,2
Rich The Kid,Mike Nef,1
Rich The Kid,Jahlil Beats,3
Rich The Kid,DJ Durel,4
Rich The Kid,Danny Wolf,2
Rich The Kid,C4,1
Rich The Kid,Harry Fraud,3
Rich The Kid,Mack Boy,4
Rich The Kid,Shorty Fresh,1
Rich The Kid,808 Mafia,1
Rich The Kid,KE on the Track,2
Rich The Kid,Izze The Producer,3
Rich The Kid,Jaasu,2
Rich The Kid,K. Swisha,1
Rich The Kid,Maaly Raw,2
Rich The Kid,Lab Cook,3
Rich The Kid,Drumma Boy,1
Rich The Kid,Dee.Money,2
Rich The Kid,30 Roc,1
Rich The Kid,DJ Mo Beatz,1
Rich The Kid,Ben Jayne,1
Rich The Kid,Sonny Digital,1
Rich The Kid,Trap Beats,1
Rich The Kid,DJ Plugg,2
Rich The Kid,Chris Fresh,3
Rich The Kid,Mexikodro,1
Rich The Kid,Kush2x,1
Rich The Kid,Mannie Fresh,1
Rich The Kid,DTSpacely,1
Rich The Kid,Cashout Beats,1
Rich The Kid,YoungLan,1
Rich The Kid,Knuckle Head,1
Rich The Kid,Chase Beats,1
Rich The Kid,Yung Lan,1
Rich The Kid,KB (Producer),1
Rich The Kid,Stack Boy Twaun,1
Rich The Kid,Hit-Boy,1
Rich The Kid,Phenom Da Don,1
Rich The Kid,Bobby Kritical,1
Rich The Kid,Spiffy,1
Rich The Kid,Nas Beats,1
Rittz,DJ Live,1
Rittz,L. David McCollum,1
Rittz,DJ Burn One,13
Rittz,Coop Take Off On Em,1
Rittz,Five Points Music Group,6
Rittz,LLC,1
Rittz,Reklis Beatz,1
Rittz,DJA,2
Rittz,Kato,2
Rittz,Lifted (Producer),5
Rittz,Seven,9
Rittz,The Avengers,1
Rittz,SupaHotBeats,4
Rittz,Best Kept Secret,2
Rittz,Julian Nixon,1
Rittz,Craig Balmoris,1
Rittz,Track Bangas,2
Rittz,Matic Lee,4
Rittz,M. Stacks,1
Rittz,J-Plymp,2
Rittz,Skape Zilla,1
Rittz,Acepella,1
Rittz,Mike Posner,1
Rittz,DrumGang,1
Rittz,T-Stoner,1
Rittz,Shane Eli,1
Rittz,Kasper Brightside,1
Rittz,Count Justice,1
Rome Fortune,Snubnose Frankenstein,1
Rome Fortune,Suicideyear,3
Rome Fortune,CeeJ,22
Rome Fortune,Cubby,9
Rome Fortune,Cito on the Beat,3
Rome Fortune,Ethereal,2
Rome Fortune,C4,3
Rome Fortune,Dun Deal,7
Rome Fortune,KAYTRANADA,1
Rome Fortune,Childish Major,4
Rome Fortune,Bassnectar,1
Rome Fortune,FKi,1
Rome Fortune,C.Z.,1
Rome Fortune,Four Tet,2
Rome Fortune,DJ Spinz,3
Rome Fortune,Toro y Moi,1
Rome Fortune,Taz Taylor,1
Rome Fortune,BLOOD,1
Rome Fortune,Ben Pramuk,1
Rome Fortune,Saeed,1
Rome Fortune,Honeycoma,1
Rome Fortune,LoPros,1
Rome Fortune,Raak,1
Rome Fortune,Pat Lukens,1
Rome Fortune,Lava Dome - לאבה דום,1
Rome Fortune,TM88,1
Scrilla,Rande,1
Sevyn Streeter,Da Internz,3
Sevyn Streeter,Bangladesh,1
Sevyn Streeter,Micah Powell,1
Sevyn Streeter,The Stereotypes,1
Sevyn Streeter,Hit-Boy,1
Sevyn Streeter,Taylor Parks,2
Sevyn Streeter,Dem Jointz,2
Sevyn Streeter,The Picard Bros,2
Sevyn Streeter,Kid Ink,2
Sevyn Streeter,Free School,3
Sevyn Streeter,"Dernst ""D'Mile"" Emile II",3
Sevyn Streeter,Diplo,3
Sevyn Streeter,Chris Brown,1
Sevyn Streeter,Dope Boi Beatz,1
Sevyn Streeter,Kevin Weaver,1
Sevyn Streeter,Mike Caren,1
Sevyn Streeter,Mansur Zafr,1
Sevyn Streeter,Chaz Jackson,1
Sevyn Streeter,Orlando Williamson,1
Sevyn Streeter,Damon Thomas,1
Sevyn Streeter,Charlie Heat,1
Sevyn Streeter,Cameron Wallace,1
Shawty Lo,Born Immaculate,14
Shawty Lo,DJ Pooh,8
Shawty Lo,Jeremy Prather,1
Shawty Lo,Jon Boi,1
Shawty Lo,Balis Beats,2
Shawty Lo,DJ Toomp,1
Shawty Lo,DJ Montay,1
Shawty Lo,K-Rab,2
Shawty Lo,J. Jefferies,1
Shawty Lo,Zaytoven,2
Shawty Lo,C.A.M. (Producer),1
Shawty Lo,Gamble,1
Shawty Lo,Spielberg,1
Shawty Lo,Cassius Jay,2
Shawty Lo,Mercy,1
Shawty Lo,Mike da Rockman,1
Shawty Lo,DADA,1
Shawty Lo,Big V,1
Sleepy Brown,Carl Mo,1
Sleepy Brown,Organized Noize,1
Sleepy Brown,The Neptunes,1
Slick Pulla,V12 The Hitman,1
Slim Dunkin,Southside,2
Slim Dunkin,Sonny Digital,2
Slim Dunkin,Big Fruit,1
Slim Dunkin,Mike WiLL Made-It,1
Slim Dunkin,London On Da Track,1
Slim Dunkin,Lex Luger,1
Slim Dunkin,BTBTheProducer,1
Stat Quo,LT Moe,1
Stat Quo,Focus...,1
Stat Quo,Lyr1kz,1
Stat Quo,Dr. Dre,1
Stat Quo,Sha Money XL,1
Stat Quo,DeUno,1
Stat Quo,Phonix Beats,1
Stat Quo,Infinity,1
Stat Quo,Needlz,1
Stat Quo,The Alchemist,1
Supreeme,Dope Pope,1
The Jet Age of Tomorrow,KReam Team,1
The Jet Age of Tomorrow,Tyler,1
The Jet Age of Tomorrow, The Creator,1
The Jet Age of Tomorrow,Left Brain,1
The Jet Age of Tomorrow,Michael Uzowuru,1
Travis Porter,London On Da Track,2
Travis Porter,B Beck,1
Travis Porter,FKi,8
Travis Porter,DJ Spinz,7
Travis Porter,KE on the Track,2
Travis Porter,Big Jerm,1
Travis Porter,Mr. Hanky,5
Travis Porter,Mondo,1
Travis Porter,Nard & B,1
Travis Porter,KB (Producer),2
Travis Porter,DJ Burn One,1
Travis Porter,Mr. 2-17,1
Travis Porter,The Fr3shmen,1
Travis Porter,Jaynari,1
Travis Porter,League of Starz,1
Travis Porter,M16,1
Travis Porter,Lil C,2
Travis Porter,Southside,1
Travis Porter,KB,1
Travis Porter,DJ Mustard,1
Travis Porter,TM88,1
Travis Porter,DJ Drama,1
Travis Porter,DJ Teknikz,1
Travis Porter,DJ Scream,1
Travis Porter,Josh Holiday,1
Travis Porter,Sonny Digital,1
Travis Porter,J.U.S.T.I.C.E. League,1
Travis Porter,DJA,1
Travis Porter,Diplo,1
Trillville,Lil Jon,2
Trillville,Don P,4
Trinidad James,Go Grizzly,1
Trinidad James,Marteini,1
Trinidad James,Devon Gallaspy,5
Trinidad James,Greafer,1
Trinidad James,XXYYXX,1
Trinidad James,Ducko Mcfli,1
Trinidad James,IamRaak,1
Trinidad James,Diplo,1
Trinidad James,Cavie,2
Trinidad James,Bangladesh,1
Trinidad James,30 Roc,1
Trinidad James,Watch The Duck,1
Trinidad James,Eskay,1
Trinidad James,J. Padron,9
Trinidad James,Villo,5
Trinidad James,Raak,1
Trinidad James,Denice Millien,1
Trinidad James,Trinidadians Neval,1
Trinidad James,Young Roc,1
Trinidad James,Jamesy Gold,6
Trinidad James,Justin Padron,1
Trinidad James,Shawn Hosea,1
Trinidad James,Kato,1
Trinidad James,Naid Noir,1
Trinidad James,TDeeZy,2
Trinidad James,Rakebandz,1
Trinidad James,KE on the Track,1
Trinidad James,Sonny Digital,4
Trinidad James,Young Chop,2
Trinidad James,DJ Mustard,1
Trinidad James,Mike Maejor,1
Trinidad James,Taylor Tracks,1
Trinidad James,Tino Burna,1
Trinidad James,K-Major,1
Trinidad James,DJ Spinz,1
Trinidad James,Soufien 3000,1
Trinidad James,C4,1
Trinidad James,Maxie Play,3
Trinidad James,Bobby Raps,1
Trinidad James,Jack Donaghue,1
Trinidad James,Westwood,1
Trinidad James,Metro Boomin,1
Trinidad James,J-Price,1
Trinidad James,Young Fyre,1
Trinidad James,ForteBowie,1
Trinidad James,TM88,1
Trinidad James,Mike WiLL Made-It,1
Trinidad James,Supah Mario,1
Trinidad James,Dark Conceptz,1
Trinidad James,Derek Tucker,1
Trinidad James,David McGruffin,1
Trinidad James,Kyle King,1
Trinidad James,Travis Scott,1
Trinidad James,Childish Major,1
Trinidad James,D. Krell,1
V.I.C.,Swole,1
V.I.C.,Mr. Hanky,1
V.I.C.,Phunk Dawg,1
V.I.C.,Natural Ceramides Youth Cream,1
V.I.C.,Tomar Williams,1
V.I.C.,Salih Williams,1
V.I.C.,Mr. Collipark,2
V.I.C.,Soulja Boy,1
V.I.C.,Pablo,1
V.I.C.,Smolasty,1
V.I.C.,Fsfs,1
V.I.C.,Yogi US,1
Young Thug,TM88,16
Young Thug,Southside,10
Young Thug,Super Mario,2
Young Thug,Planet 9,2
Young Thug,DJ Swamp Izzo,29
Young Thug,Archive Ent,1
Young Thug,London On Da Track,43
Young Thug,Metro Boomin,29
Young Thug,808 Mafia,5
Young Thug,Narcos,1
Young Thug,Bricks Da Mane,1
Young Thug,Wheezy,41
Young Thug,Jay Leno Beatz,3
Young Thug,C4,8
Young Thug,Memphis Track Boyz,1
Young Thug,Young Shad,1
Young Thug,Ricky Racks,11
Young Thug,Billboard Hitmakers,4
Young Thug,Fuse 100 of 808 Mafia,1
Young Thug,Goose,12
Young Thug,DJ Spinz,2
Young Thug,Isaac Flame,7
Young Thug,Nard & B,4
Young Thug,The Quint,3
Young Thug,Turbo,1
Young Thug,Maaly Raw,1
Young Thug,Allen Ritter,4
Young Thug,YDG (2),3
Young Thug,DJ Plugg,2
Young Thug,Da Honorable C.N.O.T.E.,2
Young Thug,Resource of Ear Drummers,1
Young Thug,Mike WiLL Made-It,6
Young Thug,Goodie,1
Young Thug,WondaGurl,1
Young Thug,Eestbound,1
Young Thug,Dun Deal,12
Young Thug,Ferrari Smash,1
Young Thug,Cassius Jay,3
Young Thug,Kip Hilson,2
Young Thug,Boi-1da,2
Young Thug,Murda,1
Young Thug,DJ Suede Santanna,2
Young Thug,Fano,1
Young Thug,Bricks & Narcos,1
Young Thug,Speaker Knockerz,1
Young Thug,DJ Mustard,2
Young Thug,Big K,1
Young Thug,Bigg Dre,2
Young Thug,Yung Lan,3
Young Thug,T-Mac,1
Young Thug,ChopsquadDJ,1
Young Thug,KC Da Beatmonster,1
Young Thug,Trauma Tone,1
Young Thug,Salva,1
Young Thug,Nick Hook,1
Young Thug,P-Lo,1
Young Thug,Pierre Ramon,1
Young Thug,Slaughter,1
Young Thug,Larrance Dopson,1
Young Thug,Chris Brody Brown,1
Young Thug,Jay Neutron,1
Young Thug,Sonny Digital,2
Young Thug,Treasure Fingers,1
Young Thug,Leon Thomas III,1
Young Thug,Lex Luger,1
Young Thug,KE on the Track,1
Young Thug,Supah Mario,3
Young Thug,Niko the Kid,1
Young Thug,Felix Snow,1
Young Thug,DJ Rell,1
Yung Joc,"Carlos ""Los Vegas"" Thornton",1
Yung Joc,"Benny ""Dada"" Tillman",1
Yung Joc,Dee Jay Dana,1
Yung Joc,The Neptunes,2
Yung Joc,DJ Quik,1
Yung Joc,Juice,1
Yung Joc,Super Sonics,1
Yung Joc,Brandon Rossi,1
Yung Joc,Nitti,1
Yung Joc,Nitti Beatz,1
Yung Joc,SWAGG TEAM,1
Yung Wun,ViZion,1
Yung Wun,Mahogany,1
Yung Wun,TJ Beatz,1
Yung Wun,Faust,1
Yung Wun,J Records,1
